leaf_name,BUSCO_LINEAGE,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,GENUS,SPECIES,STRAIN,LOCUSTAG
Ustma2_2,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Mycosarcoma,,,Ustma2_2
FDC924CF,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Mycosarcoma,Mycosarcoma mackinlayi,BRIP 52549 a,FDC924CF
F4D1177D,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Pseudozyma,Pseudozyma sp. F8B2,F8B2,F4D1177D
F025832A,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Pseudozyma,Pseudozyma hubeiensis,SY62,F025832A
Psehu1,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Pseudozyma,,,Psehu1
F8B63485,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Ustilago,Ustilago vetiveriae,RK 075,F8B63485
Kalbr1,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Kalmanozyma,,,Kalbr1
FE85A8B4,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Kalmanozyma,Kalmanozyma brasiliensis,GHG001,FE85A8B4
FFBF3543,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Pseudozyma,Pseudozyma pruni,CBS 10937,FFBF3543
F8BBC75C,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Moesziomyces,Moesziomyces parantarcticus,CBS 10005,F8BBC75C
Moeaph1,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Moesziomyces,,,Moeaph1
F1E56FA4,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Moesziomyces,Moesziomyces aphidis,DSM 70725,F1E56FA4
Psean1_1,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Moesziomyces,,,Psean1_1
F4198549,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Moesziomyces,Moesziomyces antarcticus,JCM 10317,F4198549
FF8414F3,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Moesziomyces,Moesziomyces sp. F16C1,F16C1,FF8414F3
FC26BB1F,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Moesziomyces,Moesziomyces sp. F5C1,F5C1,FC26BB1F
F1021FF8,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Moesziomyces,Moesziomyces globuligerus,NYNU 178249,F1021FF8
FD92A4A7,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Tranzscheliella,Tranzscheliella williamsii,CBS 131475,FD92A4A7
FA8435FD,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Farysia,Farysia itapuensis,CBS 10428,FA8435FD
FC7EC7B5,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Farysia,Farysia acheniorum,JCM 8976,FC7EC7B5
Ustgig1,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Cintractiaceae,Ustanciosporium,,,Ustgig1
FCFBA5A3,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Cintractiaceae,Ustanciosporium,Ustanciosporium gigantosporum,UMa706,FCFBA5A3
F2B46393,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Anthracoideaceae,Testicularia,Testicularia cyperi,MCA 3645,F2B46393
Tescy1,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Anthracoideaceae,Testicularia,,,Tescy1
Melen1,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,,,,Melen1
F66A4788,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Pseudozyma,Pseudozyma flocculosa,PF-1,F66A4788
Psefl1,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Pseudozyma,,,Psefl1
FD2FDD8F,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Urocystidales,Glomosporiaceae,Thecaphora,Thecaphora thlaspeos,LF1,FD2FDD8F
FAB2507A,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Urocystidales,Glomosporiaceae,Thecaphora,Thecaphora frezii,B7,FAB2507A
Uropr1,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Urocystidales,Fereydouniaceae,Fereydounia,,,Uropr1
FE4FF808,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Urocystidales,Fereydouniaceae,Fereydounia,Fereydounia khargensis,PL1,FE4FF808
FBF1FC94,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Violaceomycetales,Violaceomycetaceae,Violaceomyces,Violaceomyces palustris,SA 807,FBF1FC94
Ustsp1,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Violaceomycetales,Violaceomycetaceae,Violaceomyces,,,Ustsp1
Tilalb1,dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,,,,Tilalb1
Tilin1,dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,,,Tilin1
F4295A44,dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,Tilletia indica,PSWKBGH_1,F4295A44
FBCF9579,dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,Tilletia walkeri,DAOMC 238049,FBCF9579
Tilwal1,dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,,,Tilwal1
F6DA467E,dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,Tilletia controversa,OR,F6DA467E
Tilco1,dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,,,Tilco1
FD09A18D,dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,Tilletia caries,TC-1-MSG-1,FD09A18D
FEE48183,dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,Tilletia laevis,ATCC 42080,FEE48183
Tilcar1,dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,,,Tilcar1
F18A5EC4,dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,Tilletia horrida,QB-1,F18A5EC4
F4FB85E4,dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Tilletia,Tilletia setariae,WJ-1,F4FB85E4
FC8FFADD,dikarya,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,,Tilletiales,Tilletiaceae,Salmacisia,Salmacisia buchloeana,OK1,FC8FFADD
F9A95701,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia yamatoensis,CBS 9725,F9A95701
FECD90A3,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia psittaci,CBS 14136,FECD90A3
FEE93E0E,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia brasiliensis,CBS 14135,FEE93E0E
F6181437,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia furfur,CBS14141,F6181437
FDAD0CA8,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia obtusa,CBS 7876,FDAD0CA8
F2B706F2,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia japonica,CBS 9431,F2B706F2
F8C2ACBB,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia vespertilionis,CBS 15041,F8C2ACBB
Malve1,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,,,Malve1
F35B41C2,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia sympodialis,ATCC 42132,F35B41C2
Malsy1_1,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,,,Malsy1_1
FA6CEA49,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia dermatis,JCM 11348,FA6CEA49
FFE7D79D,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia caprae,CBS 10434,FFE7D79D
FC6DE520,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia equina,CBS 12830,FC6DE520
F0523D30,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia nana,CBS 9557,F0523D30
Malpa1,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,,,Malpa1
F6D3C54C,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia pachydermatis,CBS 1879,F6D3C54C
F8099293,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia arunalokei,CBS 13387,F8099293
F8A09998,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia sp.,S2_018_000R1,F8A09998
FB90E81B,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia restricta,KCTC 27527,FB90E81B
Malgl1,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,,,Malgl1
F1479337,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia globosa,CBS 7966,F1479337
FE3647AB,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia sp. CBS 17886,CBS 17886,FE3647AB
F4E8F766,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,,,,Malasseziomycetes sp.,,F4E8F766
F8993BA4,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia slooffiae,CBS 7956,F8993BA4
FC844AAA,dikarya,Basidiomycota,Ustilaginomycotina,Malasseziomycetes,,Malasseziales,Malasseziaceae,Malassezia,Malassezia cuniculi,CBS 11721,FC844AAA
F5DAAAF3,dikarya,Basidiomycota,Ustilaginomycotina,Moniliellomycetes,,Moniliellales,Moniliellaceae,Moniliella,Moniliella sp. 'wahieum',ATCC MYA-4962,F5DAAAF3
Monili2,dikarya,Basidiomycota,Ustilaginomycotina,Moniliellomycetes,,Moniliellales,Moniliellaceae,Moniliella,,,Monili2
F21A2C26,dikarya,Basidiomycota,Ustilaginomycotina,Peribolosporomycetes,,Peribolosporales,Peribolosporaceae,Peribolospora,Peribolospora baueri,DAOMC 252473,F21A2C26
F776D799,dikarya,Basidiomycota,Ustilaginomycotina,Peribolosporomycetes,,Peribolosporales,Peribolosporaceae,Peribolospora,Peribolospora kevripleyi,DAOMC 252470,F776D799
Micld1,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Microbotryales,Microbotryaceae,Microbotryum,,,Micld1
F0D06474,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Microbotryales,Microbotryaceae,Microbotryum,Microbotryum lychnidis-dioicae,MvSl-1064,F0D06474
F37346FC,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Microbotryales,Microbotryaceae,Microbotryum,Microbotryum silenes-dioicae,1303,F37346FC
FD72C1DA,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Microbotryales,Microbotryaceae,Microbotryum,Microbotryum silenes-acaulis,1248,FD72C1DA
F2C41512,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Microbotryales,Microbotryaceae,Microbotryum,Microbotryum saponariae,,F2C41512
F770BA38,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Microbotryales,Microbotryaceae,Microbotryum,Microbotryum violaceum,01510_a1,F770BA38
FF00EFE6,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Microbotryales,Microbotryaceae,Microbotryum,Microbotryum scabiosae,1118,FF00EFE6
F5ACABFC,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Microbotryales,Microbotryaceae,Microbotryum,Microbotryum intermedium,1389,F5ACABFC
Micin1,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Microbotryales,Microbotryaceae,Microbotryum,,,Micin1
FE20CFC1,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Leucosporidiales,Leucosporidiaceae,Leucosporidium,Leucosporidium scottii,PYCC 4405,FE20CFC1
F1B8EB63,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Leucosporidiales,Leucosporidiaceae,Leucosporidium,Leucosporidium creatinivorum,JCM 10699,F1B8EB63
Leucr1,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Leucosporidiales,Leucosporidiaceae,Leucosporidium,,,Leucr1
F9260567,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Leucosporidiales,Leucosporidiaceae,Leucosporidium,Leucosporidium yakuticum,VS III D KN 2,F9260567
F60C10DD,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,,,,Microbotryomycetes sp. JL201,JL201,F60C10DD
F88826A8,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,,,,Microbotryomycetes sp. JL221,JL221,F88826A8
F169A77D,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Kriegeriales,Camptobasidiaceae,Glaciozyma,Glaciozyma martinii,DBVPG 4841,F169A77D
F71490B2,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Kriegeriales,Camptobasidiaceae,Glaciozyma,Glaciozyma antarctica,PI12,F71490B2
FD8D9B8A,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Kriegeriales,Kriegeriaceae,Phenoliferia,Phenoliferia sp. Uapishka_3,Uapishka_3,FD8D9B8A
Mereb1,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Kriegeriales,Kriegeriaceae,Phenoliferia,,,Mereb1
Slopil1,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,,Chrysozymaceae,Pseudohyphozyma,,,Slopil1
F60D5670,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,,Chrysozymaceae,Pseudohyphozyma,Pseudohyphozyma bogoriensis,ATCC 18809,F60D5670
FD7D49E0,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces roseus,SR19,FD7D49E0
FA9AF733,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula sp. FNED7-22,FNED7-22,FA9AF733
F8BAAC35,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces pararoseus,NGR,F8BAAC35
Spopa1,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,,,Spopa1
F4A76766,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces carnicolor,JCM 3766,F4A76766
Sporo1,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,,,Sporo1
FE4088EE,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces phaffii,RJAF-17,FE4088EE
F38A1400,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula diobovata,UCD-FST 08-225,F38A1400
F8663704,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula graminis,WP1,F8663704
Rhoba1_1,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,,,Rhoba1_1
FB9D5AB7,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula babjevae,CBS 7808,FB9D5AB7
F609CFF7,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula sp. CP72-2,CP72-2,F609CFF7
F4105AA8,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula sp. PL61-2,PL61-2,F4105AA8
FBDFCC93,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula kratochvilovae,YM25235,FBDFCC93
FC471836,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula sp. BUB8,BUB8,FC471836
F35A511F,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula paludigena,BS15,F35A511F
FE4BBF15,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula glutinis,QYH-2023,FE4BBF15
FE6A7FE5,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula taiwanensis,MD1149,FE6A7FE5
Rhota1,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,,,Rhota1
F06D32B5,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula sphaerocarpa,GDMCC 60679,F06D32B5
FBE2CBDC,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula sp. M30-05A-2,M30-05A-2,FBE2CBDC
F5EF8781,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula sp. VS67,VS67,F5EF8781
F6B8DE01,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,,Sporidiobolaceae sp.,CTeuk-1917,F6B8DE01
F8C33FE9,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula sp. JG-1b,JG-1b,F8C33FE9
Rhosp1,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,,,Rhosp1
F59C040A,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula sp. CCFEE 5036,CCFEE 5036,F59C040A
F3D59DF9,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula mucilaginosa,GDMCC2.30,F3D59DF9
F5E48ABB,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula sp. CC01,CC01,F5E48ABB
F8C932C2,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula sp. ZM1,ZM1,F8C932C2
FD738BD6,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula sp. S30-09,S30-09,FD738BD6
Rhoto_IFO0880_4,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,,,Rhoto_IFO0880_4
Rhoglu91_1,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,,,Rhoglu91_1
F0A81658,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula toruloides,NP11,F0A81658
F97DD52B,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodosporidiobolus,Rhodosporidiobolus sp. SP3-3/4,SP3-3_4,F97DD52B
F3DBC1AA,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodosporidiobolus,Rhodosporidiobolus odoratus,XQR,F3DBC1AA
Hyabl1,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,,,,Hyabl1
Hetpy1,dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,,,,Hetpy1
Mixos1,dikarya,Basidiomycota,Pucciniomycotina,Mixiomycetes,,Mixiales,Mixiaceae,Mixia,,,Mixos1
F36687D7,dikarya,Basidiomycota,Pucciniomycotina,Mixiomycetes,,Mixiales,Mixiaceae,Mixia,Mixia osmundae,IAM 14324,F36687D7
Agahy1,dikarya,Basidiomycota,Pucciniomycotina,Agaricostilbomycetes,,Agaricostilbales,Chionosphaeraceae,Cystobasidiopsis,,,Agahy1
Chiap1,dikarya,Basidiomycota,Pucciniomycotina,Agaricostilbomycetes,,Agaricostilbales,Chionosphaeraceae,Cystobasidiopsis,,,Chiap1
Chicu1,dikarya,Basidiomycota,Pucciniomycotina,Agaricostilbomycetes,,Agaricostilbales,Chionosphaeraceae,Cystobasidiopsis,,,Chicu1
F7B103CA,dikarya,Basidiomycota,Pucciniomycotina,Agaricostilbomycetes,,Agaricostilbales,Chionosphaeraceae,Cystobasidiopsis,Cystobasidiopsis lactophilus,JCM 7595,F7B103CA
F9FDEFE1,dikarya,Basidiomycota,Pucciniomycotina,Agaricostilbomycetes,,Agaricostilbales,Kondoaceae,Kondoa,Kondoa malvinella,JCM 3789,F9FDEFE1
FB7D555A,dikarya,Basidiomycota,Pucciniomycotina,Agaricostilbomycetes,,Agaricostilbales,Kondoaceae,Kondoa,Kondoa subrosea,JCM 5735,FB7D555A
Spoli1,dikarya,Basidiomycota,Pucciniomycotina,Agaricostilbomycetes,,Agaricostilbales,Chionosphaeraceae,Cystobasidiopsis,,,Spoli1
F7F79EE1,dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium tubakii,9A-1,F7F79EE1
F2E00E46,dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium pallidum,JCM 3780,F2E00E46
F78FE1E2,dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium onofrii,FKI-L6-BK-PAB1,F78FE1E2
FED8D8EE,dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium ongulense,9A-5,FED8D8EE
F55217E3,dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium sp. R9020,R9020,F55217E3
FADA150C,dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium sp. P9004,P9004,FADA150C
FEC83E57,dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium sp. 2NP905A,2NP905A,FEC83E57
F0BB1062,dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium sp. 2NF920,2NF920,F0BB1062
FA9DFF79,dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium slooffiae,I2-R3,FA9DFF79
F130BCDF,dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium minutum,MCA 4210,F130BCDF
Rhomi1,dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,Cystobasidiales,Cystobasidiaceae,Cystobasidium,,,Rhomi1
F80D5443,dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,Cystobasidiales,Cystobasidiaceae,Cystastrum,Cystastrum externum,JCM 10725,F80D5443
FDC1654E,dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,Cystobasidiales,Cystobasidiaceae,,Cystobasidiaceae sp. HBUAS51001,HBUAS51001,FDC1654E
F346E59D,dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,Cyphobasidiales,,,Cyphobasidiales sp. Tagirdzhanova-0007,,F346E59D
Eryha1,dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,,,Eryha1
